mic1,mic2,mic3,mic4,mic5,angle
584.61,571.62,638.79,490.01,606.49,106
479.85,453.23,534.66,414.46,525.22,106
345.33,348.17,398.80,304.75,378.57,106
342.07,333.27,386.46,284.79,374.71,106
339.17,311.63,378.35,272.70,373.65,106
286.97,267.34,325.83,235.07,317.40,106
262.12,249.01,294.83,213.04,294.50,105
254.65,249.96,296.59,214.22,288.76,104
245.26,249.50,304.67,215.55,283.62,104
212.38,214.12,262.28,187.32,242.20,104
153.87,150.47,184.21,132.42,167.04,104
186.92,175.83,220.93,163.30,187.82,104
326.57,292.57,340.73,278.38,309.11,104
491.72,453.90,492.42,403.70,433.84,104
615.93,557.46,605.29,522.42,557.99,104
558.11,480.74,529.37,493.77,536.72,103
372.55,324.04,357.79,331.32,364.25,104
223.83,198.76,216.85,198.49,225.96,104
135.94,122.61,133.01,120.56,139.68,104
88.87,82.16,88.30,79.89,91.06,104
67.18,65.83,68.32,59.39,67.85,103
55.38,56.11,58.36,47.49,54.29,104
47.55,46.97,51.74,39.84,47.46,104
58.52,58.70,71.23,49.24,64.45,104
97.72,100.20,120.60,77.57,109.90,104
178.41,174.21,181.99,125.35,190.75,104
265.47,253.48,256.58,179.69,293.66,104
311.86,296.28,312.72,217.61,362.43,104
318.62,305.71,324.09,231.18,371.79,104
319.52,292.94,324.53,232.77,380.26,104
377.36,306.36,358.46,269.93,467.15,104
483.33,370.49,421.11,326.14,574.18,104
465.72,347.79,381.37,308.38,521.02,104
385.77,305.10,344.14,279.51,436.38,104
422.46,351.91,417.23,337.84,518.20,105
403.11,336.65,406.60,336.96,511.65,104
279.47,241.43,288.70,232.75,350.45,104
210.40,193.42,229.79,182.43,261.07,104
269.01,246.77,293.72,236.01,369.33,105
362.72,335.33,379.44,314.18,545.60,105
382.22,356.93,387.60,328.44,574.00,105
305.61,277.12,300.05,263.20,455.19,105
276.63,263.67,288.31,237.05,430.95,106
404.47,357.06,384.74,319.02,581.10,106
404.48,339.34,364.07,319.25,558.10,107
339.23,316.95,335.83,282.79,428.72,107
383.58,375.54,379.90,305.36,396.82,107
360.36,358.31,359.63,285.35,373.96,108
304.96,329.00,315.82,255.54,351.51,108
319.80,432.75,423.48,365.01,389.51,108
457.59,640.13,620.95,601.91,572.62,109
630.39,782.79,760.58,788.42,780.78,108
722.72,861.78,854.97,887.67,880.81,109
793.85,933.12,900.88,940.90,926.32,109
857.75,961.51,938.71,974.41,937.64,109
906.16,974.18,968.49,992.62,930.40,108
950.79,980.79,986.66,1003.80,949.33,109
960.69,985.19,999.02,1010.83,953.24,109
913.74,997.05,1005.94,1014.26,927.07,108
904.07,1002.29,1005.73,1012.70,939.23,108
919.33,1001.67,1005.62,1012.60,972.11,108
911.52,1003.50,1002.45,1014.47,931.89,109
922.27,1003.74,974.75,1010.18,911.15,108
948.68,992.63,968.65,1007.94,958.17,108
978.24,987.55,991.53,1012.03,985.82,108
990.31,989.44,1002.51,1014.65,994.03,108
933.27,988.03,1005.14,1010.51,994.26,107
888.91,992.08,1006.03,1006.68,979.31,106
874.37,999.69,989.28,1008.99,973.19,106
839.53,997.69,980.30,1011.62,974.05,106
865.81,996.40,991.87,1010.13,946.30,105
893.15,999.08,989.78,1006.24,946.63,106
845.03,991.15,972.20,1007.80,905.21,105
803.66,987.49,964.69,1011.72,858.97,103
813.15,986.54,952.65,1007.31,852.53,103
847.50,989.39,943.97,1001.90,853.47,102
878.82,995.18,956.65,1004.58,897.23,101
915.48,999.64,973.55,1009.80,939.67,100
963.54,1006.98,989.07,1013.24,965.89,99
966.87,1007.95,989.51,1014.08,947.29,100
959.52,1005.34,985.44,1014.52,933.53,99
971.70,1005.90,990.73,1013.32,950.97,100
984.51,1010.01,1002.09,1013.16,971.30,99
995.27,1012.40,1003.72,1015.00,988.37,99
986.77,1013.64,983.77,1014.52,943.73,100
973.97,1009.03,972.41,1013.32,879.79,100
917.81,1006.39,956.67,1012.69,851.44,101
845.46,1007.88,927.66,1013.08,818.96,102
863.41,1008.89,930.93,1013.76,832.37,102
917.72,1012.53,959.17,1014.59,892.91,102
941.04,1013.47,965.31,1015.03,925.70,102
941.26,997.95,966.36,1010.47,895.49,103
898.11,982.67,952.56,1004.75,843.38,104
873.67,989.04,908.07,1006.06,839.13,105
885.78,991.41,884.85,1010.58,838.11,105
870.35,984.04,897.83,1004.32,797.42,105
852.73,983.54,933.77,999.15,817.54,106
869.35,993.09,965.91,999.08,878.24,107
922.02,1003.56,989.38,1000.71,919.96,107
967.91,1009.51,1002.59,1008.02,964.68,108
950.98,1005.20,981.75,1011.12,987.31,109
933.30,980.24,957.01,1012.02,998.40,109
929.57,973.19,970.39,1012.25,984.10,109
934.32,990.55,991.00,1012.37,977.36,109
971.46,1000.81,1002.48,1013.15,995.83,109
990.84,995.64,1008.46,1012.60,1005.24,109
957.21,986.01,997.48,1008.49,986.00,110
876.79,973.34,972.87,1002.76,940.34,109
875.69,973.41,961.70,1003.11,930.85,109
936.80,992.82,974.75,1006.41,961.28,110
970.60,1003.42,993.99,1008.60,986.01,109
988.96,1009.20,1003.56,1011.18,999.39,109
988.74,1009.58,1008.31,1012.53,1007.09,111
987.67,1008.83,1012.23,1013.23,996.53,114
911.81,998.15,1010.92,968.66,882.49,115
707.74,889.31,863.46,794.79,682.40,116
502.28,679.99,626.57,583.56,498.37,117
342.22,503.09,428.60,403.04,339.46,117
212.78,348.86,258.34,245.01,213.97,118
131.85,206.69,157.30,148.42,133.19,118
95.34,137.51,105.04,93.48,92.94,118
78.92,102.60,76.81,65.76,72.17,117
61.03,72.19,59.21,49.86,55.59,118
51.21,56.56,51.22,41.32,48.38,118
48.00,51.27,46.33,39.25,46.76,117
50.15,50.43,45.94,38.89,47.35,118
68.49,69.35,73.70,57.83,72.52,117
259.02,254.45,274.17,204.93,258.02,117
536.32,520.78,555.70,442.35,547.75,118
566.53,567.98,604.37,503.38,618.39,117
522.05,562.25,604.67,469.97,538.60,118
580.36,694.81,746.11,550.31,625.57,118
594.77,734.34,810.36,618.53,800.53,118
466.27,552.26,641.65,504.49,704.41,118
296.17,350.13,413.04,330.94,470.90,118
224.85,280.98,340.59,265.47,386.08,118
292.57,409.84,495.22,396.25,496.01,118
400.59,605.71,716.48,579.72,662.87,118
445.73,621.38,715.29,558.82,650.26,118
409.76,504.30,563.59,426.71,524.63,119
322.62,409.01,412.94,307.56,394.76,119
311.33,371.00,348.66,272.39,357.58,118
331.49,340.64,345.24,288.46,428.30,119
276.03,268.38,280.58,242.34,395.89,119
217.69,227.32,271.94,220.90,324.46,119
251.54,322.55,458.43,350.28,398.11,119
380.37,495.84,667.16,505.05,526.91,120
490.88,592.26,738.08,567.66,634.53,120
442.65,525.44,644.09,501.13,623.52,121
321.61,388.97,447.07,349.03,466.45,122
219.96,272.56,281.13,223.03,294.83,122
139.66,182.17,177.79,139.58,182.55,121
94.64,121.37,121.71,94.12,117.74,121
71.86,86.77,89.10,68.01,80.81,121
57.58,66.32,69.21,51.03,61.06,122
48.46,51.11,55.96,42.65,49.56,122
46.33,44.84,50.24,38.04,44.03,122
45.93,41.81,46.78,34.67,41.39,122
48.59,43.81,47.12,36.26,44.31,122
117.40,111.08,124.28,92.32,131.66,122
309.41,266.91,300.09,259.50,404.11,122
569.07,473.02,470.74,417.28,688.53,122
692.63,587.28,548.32,458.98,742.78,122
617.50,551.53,550.56,455.17,685.27,122
551.76,563.94,620.57,532.78,705.94,122
623.35,700.47,772.10,679.19,804.46,121
729.56,814.04,881.78,768.51,861.85,122
641.56,705.01,762.36,657.58,739.05,122
532.28,579.74,649.83,537.06,636.95,121
545.06,571.50,688.64,540.14,677.37,122
493.63,495.96,605.62,459.27,621.97,122
420.42,408.72,485.79,351.57,491.22,122
341.09,329.97,387.88,274.80,381.15,122
249.73,252.29,292.08,213.70,292.39,122
260.85,250.96,280.33,217.90,300.81,122
308.50,277.99,304.31,237.79,336.76,122
265.23,239.03,258.74,196.30,276.15,122
222.09,201.24,225.88,164.12,224.92,121
288.98,270.45,306.02,227.65,302.65,122
411.39,453.83,480.52,377.23,467.05,122
486.98,583.48,617.01,491.63,575.08,121
470.26,546.20,616.29,483.68,557.83,122
397.94,443.79,517.66,395.38,479.98,121
331.27,352.33,394.95,294.08,391.54,121
309.63,321.81,373.70,270.61,371.92,120
342.79,331.46,396.31,290.88,407.34,120
313.25,284.15,331.38,247.19,353.87,120
316.00,299.62,344.82,267.18,355.60,120
411.38,406.18,457.26,353.63,456.68,119
402.35,401.55,460.01,340.42,435.08,119
350.07,354.91,429.40,310.10,401.81,119
377.53,376.47,482.28,359.06,479.12,119
409.31,385.09,490.04,391.30,535.24,119
417.53,409.19,489.54,392.35,546.12,119
443.81,482.25,556.22,420.87,569.01,119
409.48,449.14,515.24,375.51,504.70,119
320.32,335.04,391.77,280.60,384.60,118
334.51,344.58,410.77,307.33,412.04,119
392.60,389.01,459.65,351.64,488.76,118
322.27,308.20,357.02,268.38,394.45,119
312.82,267.47,304.18,235.21,350.49,118
388.69,318.40,350.47,282.92,421.73,118
354.41,306.73,336.86,266.46,382.42,118
271.74,247.34,274.77,211.50,294.48,118
277.12,246.46,258.39,198.83,298.32,118
371.49,308.39,308.88,235.01,379.68,118
441.78,352.43,347.90,263.93,437.93,118
439.25,349.83,341.50,265.40,429.36,118
361.68,294.93,290.58,232.22,357.71,118
265.01,225.64,235.56,184.54,274.66,118
241.82,228.44,244.38,191.22,257.85,118
285.17,289.91,290.57,225.06,297.60,118
287.96,314.81,296.28,217.86,295.40,118
232.04,267.81,249.05,177.76,239.75,118
170.82,188.29,182.81,130.07,175.80,118
129.07,135.56,137.72,101.35,138.13,118
205.06,222.55,210.05,155.21,195.20,118
341.29,363.33,310.43,219.42,274.95,118
327.53,343.09,280.10,195.31,252.98,117
285.20,281.85,251.37,177.23,233.63,117
351.80,310.37,288.96,211.55,307.20,117
377.48,327.17,305.95,235.43,359.22,117
302.18,271.63,268.68,203.67,312.50,117
205.52,188.37,194.49,141.67,219.03,117
130.92,123.41,131.62,94.02,139.65,115
87.69,85.20,92.60,66.52,95.83,115
75.17,80.33,74.86,66.27,90.65,115
71.74,81.84,71.58,68.05,86.75,115
61.59,65.66,64.37,52.73,66.55,115
52.46,53.39,54.87,44.97,56.49,115
48.42,49.62,51.82,42.35,52.43,116
48.69,49.08,51.43,40.03,50.07,115
47.88,46.65,50.03,38.10,48.13,115
44.83,43.23,47.62,35.43,44.48,115
42.28,40.73,43.74,33.31,39.95,115
42.39,41.34,43.39,32.68,39.26,115
44.35,40.70,44.40,32.60,42.00,115
44.90,40.36,44.45,32.79,43.44,115
49.73,55.25,56.19,45.32,62.59,114
106.28,115.13,125.90,111.63,149.09,114
250.30,226.71,255.04,232.53,356.07,113
448.33,433.15,471.13,437.15,618.28,114
618.14,660.90,712.04,679.48,806.05,114
663.73,762.79,854.02,835.83,904.28,113
625.85,752.61,904.45,841.17,940.00,113
550.38,647.13,813.39,704.35,842.71,112
422.78,483.32,621.00,528.00,652.56,112
283.99,319.41,413.02,349.90,442.64,112
175.94,194.67,243.28,206.27,256.59,111
118.60,131.24,153.50,134.43,169.53,112
112.10,114.63,127.68,117.97,163.78,112
155.08,144.69,169.91,150.26,243.25,112
188.03,174.24,213.70,181.45,307.68,112
177.50,163.13,200.22,172.39,288.23,112
205.47,176.45,212.31,183.68,307.00,112
309.47,267.32,340.53,289.50,469.56,111
339.37,312.35,394.78,322.97,510.89,111
278.23,275.13,338.23,253.18,378.74,111
366.09,384.79,468.41,331.50,419.51,111
588.85,615.82,708.94,558.61,628.44,111
744.55,782.05,855.03,752.19,809.67,111
753.13,782.51,871.03,744.45,863.86,111
668.20,658.19,809.58,642.40,834.76,110
639.90,579.93,756.47,610.89,859.98,109
578.99,518.05,666.12,553.57,817.67,109
475.72,436.75,550.36,456.24,704.52,109
379.51,348.65,426.36,348.31,562.51,109
249.22,236.94,284.42,224.33,354.29,109
239.07,261.35,334.42,266.72,351.28,109
389.17,459.36,561.33,499.94,577.06,108
530.85,626.29,727.31,704.60,785.96,108
509.17,566.87,660.71,667.02,757.29,108
381.43,385.49,441.63,457.12,560.65,107
304.25,296.08,337.10,330.36,425.75,107
290.74,271.18,311.95,282.38,353.20,106
273.89,259.38,297.15,250.16,310.79,107
247.17,243.90,297.80,238.37,310.41,106
233.70,233.19,289.53,239.39,338.90,106
244.84,246.01,304.10,267.89,377.92,106
311.37,309.59,371.70,320.54,422.42,105
391.52,396.33,454.56,355.66,439.19,105
364.50,385.17,440.19,348.41,418.30,105
272.70,292.34,325.59,281.28,351.46,104
199.69,212.81,225.62,188.15,252.51,104
138.16,149.79,158.15,120.43,171.46,104
92.90,101.60,107.16,78.63,110.76,103
70.48,80.52,79.35,65.42,92.47,103
60.93,70.23,70.82,61.63,83.88,103
54.27,56.73,64.45,50.33,65.77,103
49.60,49.21,55.39,43.72,57.51,102
48.83,55.80,50.18,44.09,66.11,102
48.44,61.63,50.33,44.77,68.69,102
55.64,66.11,65.71,46.31,67.40,102
66.33,72.51,79.95,46.64,73.66,102
63.06,65.10,72.57,41.08,65.94,102
55.62,56.21,62.49,37.93,56.17,102
151.67,152.93,168.88,136.93,181.59,102
240.99,241.17,277.23,236.65,329.05,101
327.06,323.33,400.23,330.05,474.61,101
524.25,547.64,642.53,564.78,701.18,101
718.01,756.51,821.33,780.04,851.22,101
838.97,849.74,896.95,882.10,929.29,100
761.29,812.33,873.79,881.81,960.47,100
593.33,661.33,730.22,749.94,896.42,100
451.41,469.45,522.37,524.78,679.15,99
309.45,310.74,346.73,333.64,443.85,99
215.05,215.24,235.46,228.39,301.68,99
264.27,275.37,358.59,280.32,334.35,99
437.70,485.80,633.94,511.81,553.16,99
583.67,663.75,798.20,693.59,756.52,99
674.67,760.69,870.06,763.11,852.37,99
600.96,669.28,763.41,683.69,771.63,98
445.83,480.29,565.28,511.96,617.38,98
371.80,385.01,454.94,394.84,530.42,98
319.78,328.11,380.38,319.13,472.61,98
268.49,274.75,311.35,266.72,390.08,98
211.60,212.47,247.35,200.63,281.99,98
156.09,155.11,181.68,138.65,194.02,98
189.04,187.81,217.45,182.33,215.53,97
366.88,368.87,442.67,366.01,440.71,97
567.27,564.00,674.00,538.84,634.72,97
534.39,526.47,634.07,507.36,555.49,97
414.43,430.38,504.23,421.85,476.13,97
441.72,477.53,508.42,458.97,575.27,97
466.24,483.49,497.94,450.86,629.89,97
381.26,383.81,392.55,341.44,507.54,96
242.48,244.77,251.96,215.48,318.67,97
148.78,154.99,157.79,136.36,201.21,96
99.64,107.66,107.21,92.44,138.48,96
75.19,75.31,82.25,64.26,95.94,96
60.99,58.43,67.07,49.79,68.47,96
84.42,80.70,89.51,71.17,100.04,96
148.53,136.06,150.22,127.51,191.34,96
174.33,155.40,176.17,145.67,224.41,95
212.18,210.19,239.44,202.96,294.02,95
291.70,303.33,363.54,312.71,419.04,95
314.32,318.47,397.71,331.02,426.67,96
268.03,269.48,324.70,271.72,356.31,95
193.91,195.14,227.78,194.40,260.78,96
210.45,212.05,258.96,203.77,254.19,95
301.07,308.13,398.83,288.98,366.22,95
301.52,311.17,401.54,296.16,390.74,95
241.74,243.68,307.57,241.34,336.60,95
215.33,206.06,268.57,216.08,324.60,95
207.52,203.64,275.71,227.28,303.99,95
271.34,296.81,381.27,302.45,415.64,95
358.67,399.69,499.95,413.39,603.71,95
342.81,358.24,443.56,387.63,574.44,94
341.95,351.43,442.34,380.87,546.02,94
390.50,436.81,600.91,512.41,666.02,94
382.13,446.46,624.86,521.78,649.04,93
295.05,341.30,457.11,371.76,458.01,94
191.99,214.21,275.61,223.90,282.78,93
128.41,141.68,172.29,144.58,183.91,93
91.16,101.19,118.12,101.27,127.54,93
88.45,91.54,114.00,81.30,109.11,93
89.91,99.65,113.52,81.16,113.12,93
78.72,92.64,92.47,73.91,97.29,93
71.44,76.80,79.10,57.46,74.92,93
59.04,61.12,65.90,43.61,59.18,93
51.13,51.74,57.10,39.26,53.83,93
59.20,52.58,59.21,46.31,61.80,92
105.72,98.20,113.13,109.99,182.86,92
160.12,169.82,201.52,189.60,310.34,92
183.97,193.33,225.66,196.48,302.53,92
257.85,273.50,294.43,246.93,420.61,92
351.87,393.51,440.77,347.13,599.13,92
372.01,408.80,483.43,359.26,585.44,91
340.21,360.37,423.94,312.04,496.06,92
311.19,324.33,370.66,282.62,438.90,92
298.67,304.09,350.98,270.13,400.94,92
238.34,242.13,292.66,224.89,313.95,92
158.81,161.75,200.55,155.85,203.29,91
121.13,119.79,145.78,112.89,148.17,92
162.66,174.16,192.02,176.77,275.98,92
284.03,290.74,330.67,315.06,522.94,91
403.06,385.05,452.74,419.26,665.45,91
422.16,399.13,466.73,408.86,612.16,90
362.56,345.28,405.42,321.43,471.52,91
378.55,381.24,450.40,343.93,499.72,91
482.28,549.90,636.20,524.69,672.45,91
479.51,589.87,704.47,623.33,738.22,91
341.81,425.70,535.95,484.28,575.31,90
285.72,340.02,422.42,353.14,428.86,90
365.22,420.10,527.64,388.46,507.34,90
495.64,522.61,633.48,480.51,691.49,90
571.59,579.45,631.81,505.85,806.48,90
516.80,542.90,566.64,430.38,727.60,90
424.38,444.93,489.60,322.14,552.08,90
334.55,345.04,392.97,230.76,397.37,90
240.58,247.01,283.02,162.74,274.08,90
227.87,244.61,261.26,159.52,266.39,90
281.24,314.60,350.78,263.02,399.36,90
286.39,317.90,391.52,323.49,443.89,90
229.31,243.84,308.80,256.80,344.73,90
191.63,193.95,244.83,206.69,310.44,90
188.22,182.98,223.16,191.06,309.51,89
204.61,202.35,246.99,180.99,299.23,90
245.91,249.52,317.99,187.21,316.09,90
251.69,254.53,322.30,176.59,298.12,90
225.07,228.46,278.41,155.51,251.45,90
187.74,195.49,233.99,133.75,208.44,90
138.62,146.01,174.23,109.01,164.96,90
135.93,142.90,164.32,125.74,200.84,89
189.04,186.93,212.69,186.34,321.40,90
229.66,211.11,242.24,216.78,372.61,90
215.00,200.30,235.20,199.67,327.85,90
204.48,202.31,243.23,173.77,286.57,89
234.37,237.30,291.17,174.84,287.97,89
252.84,254.85,323.84,180.89,293.96,89
229.49,229.10,287.58,152.02,254.53,89
180.73,179.57,216.06,110.65,186.86,89
127.07,125.75,152.68,75.68,126.69,89
87.83,88.81,109.80,55.27,88.59,89
65.92,67.39,80.49,43.91,64.88,89
54.72,54.29,64.48,37.97,54.66,89
51.03,49.61,59.47,36.07,51.71,89
49.10,47.41,55.66,35.32,48.74,89
46.42,47.69,53.19,35.65,48.15,88
95.71,108.56,111.91,92.23,159.24,87
247.89,241.21,248.21,221.21,417.55,88
341.89,321.67,329.15,280.16,517.93,88
315.17,313.70,318.32,238.96,426.64,89
333.97,337.99,350.68,268.86,469.84,89
354.31,351.62,383.82,333.71,535.90,88
316.87,305.19,360.24,328.83,453.71,88
389.36,384.94,446.19,405.65,528.20,88
511.35,514.78,569.69,523.19,744.21,88
461.94,478.07,527.05,475.53,709.45,88
327.62,343.69,383.83,332.08,488.34,88
323.26,349.33,374.11,309.33,430.09,88
394.37,431.89,471.59,364.16,487.66,88
390.85,423.10,474.42,347.35,478.98,88
361.99,397.71,439.55,320.89,466.32,88
400.72,479.37,504.55,410.35,551.75,88
478.07,583.42,612.10,507.24,711.08,88
464.89,535.89,581.45,469.83,721.80,88
347.57,386.53,418.44,350.38,525.63,87
261.47,276.31,301.81,254.10,385.24,88
262.20,268.99,294.25,243.53,388.47,88
284.34,290.51,319.71,257.14,408.57,88
249.51,256.80,278.97,218.59,344.95,88
176.59,179.20,191.01,149.70,232.38,88
142.13,134.88,148.45,120.44,187.25,87
159.76,150.00,167.12,133.14,212.71,88
208.88,205.46,216.07,161.52,270.94,88
244.32,246.36,245.44,176.81,316.39,88
211.18,211.52,213.67,153.23,275.09,88
147.02,144.34,159.56,115.59,191.14,88
182.15,188.64,231.01,199.70,265.90,88
289.66,323.40,396.19,352.84,451.21,88
362.25,450.87,520.41,442.32,541.00,88
369.07,469.10,507.31,424.72,508.97,88
304.01,372.47,385.48,318.23,407.38,88
238.03,285.23,297.76,247.36,334.29,87
217.69,250.70,283.53,250.30,327.93,87
231.23,260.64,328.22,289.12,354.26,87
233.51,254.36,334.57,282.85,367.52,87
195.02,203.75,264.49,218.61,315.64,87
147.68,147.69,191.34,157.12,235.25,87
127.27,126.08,162.01,134.83,196.16,87
113.28,112.90,139.30,116.98,162.86,87
154.50,189.68,206.09,157.63,198.31,87
280.72,355.26,381.75,295.98,309.56,86
326.28,400.56,444.98,351.45,375.75,87
257.77,321.40,364.91,291.23,344.55,87
237.56,296.11,351.09,309.05,378.23,87
292.52,335.74,421.81,380.74,498.61,87
299.68,332.52,418.31,357.92,475.61,87
224.29,253.14,319.19,258.03,337.62,87
145.50,165.10,203.16,159.05,206.80,87
100.32,113.66,128.50,99.50,130.64,86
70.76,78.20,88.58,67.70,89.45,87
55.10,58.74,67.26,51.11,65.81,86
48.12,50.26,57.10,41.74,55.14,86
43.76,44.64,49.16,35.17,47.19,87
39.57,38.59,42.87,30.78,40.40,86
36.91,35.20,41.02,30.89,38.30,87
36.47,35.11,40.29,32.38,39.59,87
37.44,36.01,41.83,32.67,40.74,87
48.71,50.59,62.47,44.07,59.03,87
111.00,118.92,152.13,95.43,146.51,86
242.72,310.20,387.30,294.84,357.12,86
419.04,554.90,653.23,547.60,594.21,87
568.19,715.59,796.79,653.69,705.99,87
592.48,727.26,792.83,623.24,732.53,87
521.25,609.04,679.12,516.98,673.23,87
538.34,523.44,611.17,476.35,698.94,87
621.37,519.88,610.61,523.76,825.19,87
523.90,429.34,497.01,447.37,688.36,87
328.16,267.81,311.49,279.86,414.71,86
328.80,245.91,289.50,270.84,463.61,87
442.69,347.31,435.57,400.01,697.84,86
504.99,459.76,603.83,530.05,798.56,86
502.84,516.05,694.28,636.17,848.25,86
410.40,438.81,609.04,578.71,757.77,86
344.47,365.75,499.77,447.37,591.50,87
376.76,419.90,534.78,459.15,577.39,87
417.51,452.70,574.09,477.96,603.98,87
405.55,433.96,562.33,468.42,609.97,86
371.10,411.74,567.19,490.69,626.24,87
347.39,385.57,587.66,511.40,634.25,87
331.19,379.32,597.86,530.81,640.83,87
274.92,328.97,504.46,462.53,562.50,87
184.83,227.62,331.40,311.43,393.96,87
156.23,173.30,239.89,218.71,284.25,86
236.68,215.23,309.03,265.46,324.05,87
381.94,321.74,454.84,389.07,441.64,87
473.29,412.71,535.48,433.50,547.48,87
471.48,453.01,559.87,438.28,607.97,86
442.32,460.18,575.47,462.05,634.28,86
419.22,454.12,586.24,473.26,653.51,87
344.05,380.43,501.50,413.13,570.31,87
227.13,252.81,340.14,281.83,388.96,87
195.03,204.85,275.29,229.56,321.56,87
240.92,251.30,334.44,283.08,388.95,86
280.88,295.86,394.71,310.53,429.37,86
372.26,366.69,454.37,350.68,488.48,86
375.72,363.73,430.05,344.62,465.78,86
314.42,308.64,381.02,290.29,387.95,86
394.54,374.79,475.92,353.74,491.73,86
472.69,428.92,559.39,415.06,586.28,85
433.87,381.38,491.55,365.31,545.03,86
334.96,296.81,359.33,278.14,452.50,85
276.89,262.48,312.32,251.78,386.76,85
358.22,344.72,400.62,353.72,482.26,85
513.98,466.54,517.94,485.34,666.93,85
525.23,457.67,505.54,462.23,670.79,85
425.91,375.12,422.81,365.30,551.60,85
387.70,341.35,390.39,336.23,504.22,85
476.06,396.17,438.49,403.53,606.43,85
583.13,469.48,496.35,488.62,759.22,85
529.52,427.89,448.37,436.93,668.75,85
394.44,334.95,361.65,326.04,466.87,85
381.80,395.69,449.31,353.51,445.18,85
458.63,562.22,621.05,434.07,483.82,85
402.87,507.61,548.83,376.66,409.08,85
390.26,438.95,482.21,378.26,467.61,85
498.91,523.84,590.64,498.62,644.22,85
540.31,544.95,627.87,548.29,718.46,85
527.73,515.33,589.68,522.09,725.89,85
410.72,407.60,455.72,396.30,562.43,85
349.89,330.57,350.91,317.03,474.01,85
384.85,369.74,400.68,362.20,541.66,85
322.53,332.57,374.77,327.92,461.98,85
214.94,218.51,247.94,214.88,300.62,84
138.47,139.38,162.87,136.29,192.03,85
91.15,91.62,107.47,89.77,127.71,84
65.98,66.70,76.88,62.39,86.73,84
53.56,54.41,64.75,47.86,66.06,85
48.51,47.52,60.80,40.04,56.23,85
46.35,44.64,56.59,37.87,50.38,85
44.27,44.10,53.68,37.69,46.61,85
41.03,42.38,51.68,36.17,43.93,85
38.39,40.76,46.57,33.94,42.05,85
93.90,86.54,94.11,73.89,111.83,86
227.58,188.36,230.32,172.43,255.82,85
362.13,286.20,376.95,280.76,410.82,85
411.08,323.16,427.65,314.34,463.02,85
426.82,385.24,512.68,383.98,483.09,84
480.69,490.07,692.61,549.42,586.80,85
531.28,573.47,834.32,695.04,691.84,84
542.62,610.54,896.08,772.96,778.69,85
432.36,485.49,725.59,635.28,676.05,85
268.19,298.31,441.07,389.40,436.01,84
165.55,184.13,269.39,232.38,266.75,85
154.29,166.38,249.84,198.49,221.21,85
239.02,317.04,465.79,401.22,409.97,85
360.21,504.44,728.37,660.97,643.30,85
405.77,520.73,756.16,685.61,697.66,85
335.84,417.11,604.28,544.51,601.24,85
329.70,385.26,538.41,465.38,534.67,85
412.56,414.54,562.84,490.78,580.25,84
432.13,404.72,564.11,464.59,557.18,85
380.19,352.02,497.60,370.83,456.93,85
325.36,294.88,382.57,292.98,382.86,85
308.45,288.00,339.74,270.76,362.60,85
311.10,300.91,354.93,273.74,355.14,85
267.55,261.99,315.04,229.88,296.03,85
188.64,184.78,223.22,160.85,206.61,84
192.40,193.49,262.56,197.98,245.04,84
261.05,282.90,394.49,306.04,374.11,85
240.71,275.30,371.07,286.42,355.17,85
217.90,228.06,281.39,216.89,288.87,84
285.60,273.21,339.29,255.19,372.13,85
351.53,331.68,443.86,338.77,515.98,85
361.32,344.26,448.47,374.02,575.51,85
318.85,316.65,384.42,336.00,526.74,85
298.84,302.47,368.20,313.53,494.35,85
321.15,328.06,413.53,337.90,500.88,85
337.33,363.89,435.75,337.71,464.36,85
322.11,352.95,388.06,299.84,409.68,85
317.28,346.28,386.36,307.80,397.16,86
333.40,389.18,458.38,361.92,435.33,85
312.89,362.80,463.46,366.02,426.81,85
237.16,260.34,354.95,284.02,318.37,85
193.10,216.91,280.15,220.66,253.17,85
248.03,294.88,378.81,294.21,357.32,85
298.94,359.01,490.06,376.82,473.35,85
255.46,302.35,427.40,322.40,403.85,85
202.41,244.57,350.71,267.23,313.32,85
196.00,233.06,350.85,275.96,311.02,85
165.88,192.15,291.63,226.26,257.22,85
115.97,131.84,197.86,148.20,171.05,85
110.73,117.81,164.94,121.81,151.19,85
130.70,133.44,172.38,126.92,170.70,84
117.69,115.06,144.23,105.92,148.37,85
130.27,132.24,181.17,127.95,164.69,85
169.59,182.81,255.44,181.52,229.14,85
186.28,201.55,264.55,191.55,256.33,85
226.79,242.64,282.46,218.78,303.27,85
229.76,243.77,272.91,231.32,307.68,85
198.32,206.83,247.14,199.85,257.63,85
222.79,215.04,271.46,211.87,312.55,85
249.19,233.19,282.23,242.06,387.11,85
250.53,224.01,256.30,236.29,380.60,85
250.04,204.64,249.70,219.42,362.86,85
243.57,206.49,268.49,216.83,354.32,85
223.69,202.91,269.93,217.39,342.69,85
212.36,214.19,284.31,223.90,341.88,85
248.05,269.08,330.06,263.87,365.85,84
261.17,280.76,332.42,274.45,352.05,85
232.16,238.80,287.28,235.99,293.94,85
215.59,214.51,250.09,205.15,257.39,85
177.06,180.56,202.95,166.83,213.70,85
143.80,159.02,182.42,140.62,188.26,85
180.71,206.58,242.22,184.55,261.77,85
256.87,284.95,327.94,268.43,371.84,85
302.11,310.32,358.33,308.15,412.32,85
288.43,288.41,339.76,279.39,376.31,85
